Republic of Cameroon	is_neighbor_of	Federal Republic of Nigeria
Isle of Man	located_in	Northern Europe
Togolese Republic	is_neighbor_of	Republic of Benin
Canada	located_in	Northern America
Republic of Poland	is_neighbor_of	Federal Republic of Germany
Swiss Confederation	located_in	Western Europe
Republic of the Union of Myanmar	is_neighbor_of	People's Republic of China
Union of the Comoros	located_in	Eastern Africa
United Republic of Tanzania	is_neighbor_of	Republic of Rwanda
State of Libya	is_neighbor_of	Tunisian Republic
Republic of Equatorial Guinea	is_neighbor_of	Gabonese Republic
Central African Republic	located_in	Middle Africa
Montenegro	is_neighbor_of	Bosnia and Herzegovina
Kingdom of Lesotho	located_in	Southern Africa
Malaysia	is_neighbor_of	Nation of Brunei, Abode of Peace
Republic of India	is_neighbor_of	Kingdom of Bhutan
French Republic	is_neighbor_of	Principality of Andorra
Democratic Republic of the Congo	is_neighbor_of	Republic of South Sudan
Republic of Senegal	located_in	Western Africa
Saint Martin	is_neighbor_of	Sint Maarten
State of Israel	is_neighbor_of	Syrian Arab Republic
Kingdom of Cambodia	located_in	South-Eastern Asia
Democratic Republic of the Congo	is_neighbor_of	Republic of Angola
Melanesia	located_in	Oceania
Federal Republic of Somalia	is_neighbor_of	Republic of Kenya
Republic of Kazakhstan	is_neighbor_of	Republic of Uzbekistan
Republic of the Sudan	is_neighbor_of	Republic of South Sudan
Republic of Zambia	is_neighbor_of	Republic of Namibia
Islamic Republic of Pakistan	is_neighbor_of	Islamic Republic of Afghanistan
Republic of Chad	is_neighbor_of	State of Libya
Bolivarian Republic of Venezuela	located_in	South America
Kingdom of Thailand	is_neighbor_of	Lao People's Democratic Republic
Martinique	located_in	Caribbean
Kingdom of Denmark	located_in	Northern Europe
Kingdom of Saudi Arabia	located_in	Western Asia
Republic of Colombia	is_neighbor_of	Federative Republic of Brazil
Republic of South Sudan	is_neighbor_of	Federal Democratic Republic of Ethiopia
Federal Democratic Republic of Ethiopia	located_in	Eastern Africa
Democratic Republic of the Congo	is_neighbor_of	Republic of Burundi
Democratic People's Republic of Korea	is_neighbor_of	Russian Federation
State of Libya	is_neighbor_of	Arab Republic of Egypt
Republic of Angola	located_in	Middle Africa
Islamic Republic of Pakistan	is_neighbor_of	People's Republic of China
Republic of Guinea	is_neighbor_of	Republic of Senegal
Republic of Mali	is_neighbor_of	Republic of Senegal
Syrian Arab Republic	located_in	Western Asia
Republic of Equatorial Guinea	is_neighbor_of	Republic of Cameroon
Federative Republic of Brazil	is_neighbor_of	Argentine Republic
Georgia	is_neighbor_of	Republic of Turkey
Kingdom of Saudi Arabia	is_neighbor_of	Republic of Yemen
French Republic	is_neighbor_of	Federal Republic of Germany
Kingdom of Thailand	is_neighbor_of	Malaysia
Turkmenistan	is_neighbor_of	Islamic Republic of Afghanistan
Republic of Cuba	located_in	Caribbean
Togolese Republic	is_neighbor_of	Burkina Faso
People's Democratic Republic of Algeria	is_neighbor_of	Islamic Republic of Mauritania
Republic of Zimbabwe	is_neighbor_of	Republic of South Africa
Republic of Tajikistan	is_neighbor_of	People's Republic of China
Republic of Ghana	is_neighbor_of	Republic of Côte d'Ivoire
Democratic People's Republic of Korea	is_neighbor_of	Republic of Korea
Republic of Honduras	located_in	Central America
Co-operative Republic of Guyana	located_in	South America
Hellenic Republic	is_neighbor_of	Republic of Turkey
Republic of India	is_neighbor_of	Federal Democratic Republic of Nepal
Republic of Lithuania	is_neighbor_of	Russian Federation
Republic of Suriname	located_in	South America
Montserrat	located_in	Caribbean
Republic of Belarus	is_neighbor_of	Ukraine
Republic of Ghana	located_in	Western Africa
Federative Republic of Brazil	is_neighbor_of	Republic of Paraguay
United Republic of Tanzania	is_neighbor_of	Republic of Kenya
French Republic	located_in	Western Europe
Virgin Islands	located_in	Caribbean
Republic of Croatia	located_in	Southern Europe
Republic of Colombia	is_neighbor_of	Republic of Panama
Republic of Djibouti	located_in	Eastern Africa
Malaysia	located_in	South-Eastern Asia
Republic of Turkey	located_in	Western Asia
Republic of Zimbabwe	is_neighbor_of	Republic of Botswana
Republic of Haiti	located_in	Caribbean
Republic of El Salvador	located_in	Central America
Collectivity of Saint Barthélemy	located_in	Caribbean
Federative Republic of Brazil	is_neighbor_of	Republic of Peru
Kingdom of Swaziland	is_neighbor_of	Republic of South Africa
Sultanate of Oman	is_neighbor_of	United Arab Emirates
Republic of Liberia	is_neighbor_of	Republic of Guinea
Kingdom of Thailand	is_neighbor_of	Republic of the Union of Myanmar
Southern Africa	located_in	Africa
Republic of Austria	is_neighbor_of	Principality of Liechtenstein
Syrian Arab Republic	is_neighbor_of	Republic of Turkey
New Caledonia	located_in	Melanesia
Democratic Republic of the Congo	is_neighbor_of	Republic of Rwanda
Lao People's Democratic Republic	is_neighbor_of	People's Republic of China
Republic of Niger	is_neighbor_of	Burkina Faso
Belize	located_in	Central America
Turkmenistan	is_neighbor_of	Republic of Kazakhstan
Republic of Ireland	located_in	Northern Europe
Federal Democratic Republic of Ethiopia	is_neighbor_of	Republic of Djibouti
Eastern Asia	located_in	Asia
Guiana	located_in	South America
Solomon Islands	located_in	Melanesia
Republic of Iraq	is_neighbor_of	Islamic Republic of Iran
Portuguese Republic	located_in	Southern Europe
Republic of Benin	is_neighbor_of	Federal Republic of Nigeria
Kyrgyz Republic	is_neighbor_of	Republic of Uzbekistan
Democratic Socialist Republic of Sri Lanka	located_in	Southern Asia
Republic of Poland	is_neighbor_of	Czech Republic
Republic of Poland	is_neighbor_of	Russian Federation
Kingdom of Spain	is_neighbor_of	French Republic
Mongolia	located_in	Eastern Asia
Virgin Islands of the United States	located_in	Caribbean
Turks and Caicos Islands	located_in	Caribbean
Republic of Slovenia	is_neighbor_of	Republic of Austria
Kingdom of Tonga	located_in	Polynesia
Republic of Zimbabwe	located_in	Eastern Africa
Republic of Lithuania	is_neighbor_of	Republic of Belarus
Republic of Kosovo	located_in	Eastern Europe
Kingdom of Bahrain	located_in	Western Asia
Grand Duchy of Luxembourg	located_in	Western Europe
State of Israel	is_neighbor_of	Hashemite Kingdom of Jordan
New Zealand	located_in	Australia and New Zealand
People's Republic of China	located_in	Eastern Asia
Republic of Mozambique	is_neighbor_of	Republic of Zambia
Georgia	is_neighbor_of	Republic of Azerbaijan
Kingdom of Belgium	is_neighbor_of	French Republic
Ukraine	is_neighbor_of	Romania
Kingdom of Sweden	located_in	Northern Europe
Islamic Republic of Iran	is_neighbor_of	Republic of Turkey
Republic of Armenia	located_in	Western Asia
Islamic Republic of Iran	is_neighbor_of	Islamic Republic of Afghanistan
Republic of Ghana	is_neighbor_of	Burkina Faso
Republic of Cyprus	located_in	Eastern Europe
Tunisian Republic	located_in	Northern Africa
Republic of Mali	is_neighbor_of	Republic of Niger
Lebanese Republic	located_in	Western Asia
Kingdom of Belgium	is_neighbor_of	Federal Republic of Germany
Republic of Poland	is_neighbor_of	Republic of Lithuania
Russian Federation	is_neighbor_of	Ukraine
Hungary	is_neighbor_of	Ukraine
Republic of Iraq	is_neighbor_of	Kingdom of Saudi Arabia
Kingdom of Morocco	located_in	Northern Africa
Principality of Andorra	located_in	Southern Europe
Pitcairn Group of Islands	located_in	Polynesia
State of Libya	is_neighbor_of	Republic of Niger
People's Democratic Republic of Algeria	located_in	Northern Africa
United Republic of Tanzania	is_neighbor_of	Republic of Zambia
Republic of Latvia	is_neighbor_of	Republic of Belarus
Federation of Saint Christopher and Nevisa	located_in	Caribbean
Republic of Serbia	is_neighbor_of	Republic of Croatia
Kingdom of Denmark	is_neighbor_of	Federal Republic of Germany
Islamic Republic of Mauritania	is_neighbor_of	Republic of Senegal
Republic of Zambia	located_in	Eastern Africa
Lao People's Democratic Republic	is_neighbor_of	Republic of the Union of Myanmar
Micronesia	located_in	Oceania
Republic of Moldova	is_neighbor_of	Romania
Republic of Austria	is_neighbor_of	Hungary
Republic of Peru	is_neighbor_of	Plurinational State of Bolivia
Republic of Macedonia	located_in	Southern Europe
Country of Curaçao	located_in	Caribbean
Oriental Republic of Uruguay	located_in	South America
Republic of Cameroon	located_in	Middle Africa
Turkmenistan	located_in	Central Asia
Territory of the Wallis and Futuna Islands	located_in	Polynesia
Territory of the Cocos (Keeling) Islands	located_in	Australia and New Zealand
Kingdom of Belgium	located_in	Western Europe
Republic of Mozambique	located_in	Eastern Africa
Kingdom of Belgium	is_neighbor_of	Grand Duchy of Luxembourg
Independent State of Papua New Guinea	located_in	Melanesia
Russian Federation	is_neighbor_of	People's Republic of China
Central America	located_in	Americas
Swiss Confederation	is_neighbor_of	Federal Republic of Germany
Togolese Republic	located_in	Western Africa
Republic of Nicaragua	is_neighbor_of	Republic of Costa Rica
Republic of Chad	is_neighbor_of	Central African Republic
State of Eritrea	is_neighbor_of	Republic of Djibouti
Republic of Botswana	is_neighbor_of	Republic of Zambia
Commonwealth of the Bahamas	located_in	Caribbean
Republic of Serbia	is_neighbor_of	Hungary
Republic of Malta	located_in	Southern Europe
Republic of Latvia	located_in	Northern Europe
Republic of Kazakhstan	located_in	Central Asia
Commonwealth of Puerto Rico	located_in	Caribbean
Democratic People's Republic of Korea	located_in	Eastern Asia
Republic of Chad	is_neighbor_of	Republic of Niger
Republic of Kazakhstan	is_neighbor_of	Russian Federation
Åland Islands	located_in	Northern Europe
Czech Republic	is_neighbor_of	Slovak Republic
Republic of Colombia	located_in	South America
Republic of Chad	is_neighbor_of	Republic of South Sudan
Republic of Chile	is_neighbor_of	Republic of Peru
Republic of Angola	is_neighbor_of	Republic of the Congo
Sint Maarten	located_in	Caribbean
Republic of Croatia	is_neighbor_of	Bosnia and Herzegovina
Republic of Estonia	is_neighbor_of	Republic of Latvia
Democratic Republic of the Congo	is_neighbor_of	Republic of Uganda
Argentine Republic	is_neighbor_of	Plurinational State of Bolivia
Sahrawi Arab Democratic Republic	located_in	Northern Africa
Swiss Confederation	is_neighbor_of	Italian Republic
Republic of the Gambia	is_neighbor_of	Republic of Senegal
State of Eritrea	is_neighbor_of	Republic of the Sudan
Republic of Sierra Leone	located_in	Western Africa
Republic of Kenya	is_neighbor_of	Federal Democratic Republic of Ethiopia
Central African Republic	is_neighbor_of	Republic of the Sudan
Antigua and Barbuda	located_in	Caribbean
Republic of Burundi	located_in	Eastern Africa
Federal Republic of Somalia	is_neighbor_of	Federal Democratic Republic of Ethiopia
State of Israel	is_neighbor_of	Arab Republic of Egypt
Islamic Republic of Afghanistan	is_neighbor_of	Republic of Uzbekistan
Western Africa	located_in	Africa
State of Palestine	is_neighbor_of	Arab Republic of Egypt
Republic of Rwanda	is_neighbor_of	Republic of Uganda
Gabonese Republic	located_in	Middle Africa
Central African Republic	is_neighbor_of	Republic of South Sudan
Bosnia and Herzegovina	located_in	Southern Europe
Hashemite Kingdom of Jordan	located_in	Western Asia
Kingdom of Morocco	is_neighbor_of	Kingdom of Spain
Federative Republic of Brazil	is_neighbor_of	Guiana
Commonwealth of Dominica	located_in	Caribbean
Republic of Albania	located_in	Southern Europe
Middle Africa	located_in	Africa
Federal Republic of Germany	located_in	Western Europe
United Mexican States	is_neighbor_of	Republic of Guatemala
Kingdom of Lesotho	is_neighbor_of	Republic of South Africa
United Republic of Tanzania	is_neighbor_of	Republic of Mozambique
United Republic of Tanzania	is_neighbor_of	Republic of Uganda
Republic of Cameroon	is_neighbor_of	Gabonese Republic
People's Republic of Bangladesh	located_in	Southern Asia
Hellenic Republic	is_neighbor_of	Republic of Bulgaria
Republic of Guatemala	located_in	Central America
Argentine Republic	located_in	South America
Republic of Moldova	located_in	Eastern Europe
Turkmenistan	is_neighbor_of	Republic of Uzbekistan
Republic of Liberia	located_in	Western Africa
Bailiwick of Guernsey	located_in	Northern Europe
Kingdom of Spain	located_in	Southern Europe
Kyrgyz Republic	is_neighbor_of	Republic of Tajikistan
Republic of Serbia	is_neighbor_of	Bosnia and Herzegovina
Kyrgyz Republic	is_neighbor_of	Republic of Kazakhstan
Central Asia	located_in	Asia
Burkina Faso	is_neighbor_of	Republic of Côte d'Ivoire
Islamic Republic of Pakistan	located_in	Southern Asia
People's Republic of Bangladesh	is_neighbor_of	Republic of the Union of Myanmar
Republic of Guinea	is_neighbor_of	Republic of Côte d'Ivoire
Republic of Slovenia	is_neighbor_of	Hungary
State of Eritrea	is_neighbor_of	Federal Democratic Republic of Ethiopia
Republic of Serbia	is_neighbor_of	Republic of Bulgaria
Caribbean	located_in	Americas
Republic of Mali	is_neighbor_of	Burkina Faso
Slovak Republic	is_neighbor_of	Hungary
State of Israel	is_neighbor_of	Lebanese Republic
Principality of Monaco	located_in	Western Europe
Independent State of Samoa	located_in	Polynesia
Republic of Chile	is_neighbor_of	Argentine Republic
Republic of Côte d'Ivoire	located_in	Western Africa
Kingdom of Spain	is_neighbor_of	Principality of Andorra
Republic of Cyprus	is_neighbor_of	United Kingdom of Great Britain and Northern Ireland
Oriental Republic of Uruguay	is_neighbor_of	Argentine Republic
Republic of Azerbaijan	is_neighbor_of	Republic of Turkey
Republic of Mali	is_neighbor_of	People's Democratic Republic of Algeria
Independent and Sovereign Republic of Kiribati	located_in	Micronesia
United Mexican States	is_neighbor_of	Belize
United Mexican States	located_in	Northern America
Republic of Serbia	is_neighbor_of	Montenegro
Republic of Benin	located_in	Western Africa
Republic of Nauru	located_in	Micronesia
Republic of Colombia	is_neighbor_of	Bolivarian Republic of Venezuela
Republic of Peru	located_in	South America
Republic of Honduras	is_neighbor_of	Republic of El Salvador
Republic of the Marshall Islands	located_in	Micronesia
State of Libya	is_neighbor_of	People's Democratic Republic of Algeria
Republic of Chad	located_in	Middle Africa
Republic of Kosovo	is_neighbor_of	Montenegro
United Arab Emirates	located_in	Western Asia
Republic of Albania	is_neighbor_of	Republic of Kosovo
Republic of Haiti	is_neighbor_of	Dominican Republic
Barbados	located_in	Caribbean
Republic of Finland	is_neighbor_of	Kingdom of Norway
Republic of Poland	is_neighbor_of	Ukraine
Republic of Albania	is_neighbor_of	Republic of Macedonia
Republic of Cabo Verde	located_in	Western Africa
British Indian Ocean Territory	located_in	Eastern Africa
Cook Islands	located_in	Polynesia
Republic of Tajikistan	located_in	Central Asia
Republic of India	is_neighbor_of	People's Republic of Bangladesh
Republic of Slovenia	is_neighbor_of	Italian Republic
Burkina Faso	located_in	Western Africa
Republic of Kenya	located_in	Eastern Africa
Niue	located_in	Polynesia
Republic of Slovenia	located_in	Southern Europe
Guam	located_in	Micronesia
Republic of Bulgaria	is_neighbor_of	Romania
Hellenic Republic	located_in	Southern Europe
Territory of Christmas Island	located_in	Australia and New Zealand
Republic of Korea	located_in	Eastern Asia
American Samoa	located_in	Polynesia
State of Palestine	located_in	Western Asia
Gibraltar	is_neighbor_of	Kingdom of Spain
Republic of Armenia	is_neighbor_of	Georgia
Saint Pierre and Miquelon	located_in	Northern America
Republic of Estonia	is_neighbor_of	Russian Federation
Republic of Austria	is_neighbor_of	Slovak Republic
Republic of Honduras	is_neighbor_of	Republic of Guatemala
Grenada	located_in	Caribbean
Lao People's Democratic Republic	is_neighbor_of	Socialist Republic of Vietnam
Republic of Niger	located_in	Western Africa
Republic of Paraguay	is_neighbor_of	Plurinational State of Bolivia
Hungary	is_neighbor_of	Romania
Kingdom of Saudi Arabia	is_neighbor_of	Sultanate of Oman
Republic of Angola	is_neighbor_of	Republic of Zambia
Democratic Republic of Timor-Leste	is_neighbor_of	Republic of Indonesia
Republic of Austria	located_in	Western Europe
United Republic of Tanzania	located_in	Eastern Africa
Republic of the Maldives	located_in	Southern Asia
Hungary	located_in	Eastern Europe
Federal Republic of Nigeria	located_in	Western Africa
Saint Vincent and the Grenadines	located_in	Caribbean
United Republic of Tanzania	is_neighbor_of	Democratic Republic of the Congo
Western Europe	located_in	Europe
Faroe Islands	located_in	Northern Europe
Republic of Mali	is_neighbor_of	Republic of Côte d'Ivoire
Italian Republic	located_in	Southern Europe
Slovak Republic	is_neighbor_of	Ukraine
Italian Republic	is_neighbor_of	Most Serene Republic of San Marino
Republic of Niger	is_neighbor_of	Federal Republic of Nigeria
State of Kuwait	is_neighbor_of	Republic of Iraq
Republic of Croatia	is_neighbor_of	Montenegro
Republic of Guinea-Bissau	is_neighbor_of	Republic of Senegal
Republic of the Union of Myanmar	located_in	South-Eastern Asia
United States of America	is_neighbor_of	United Mexican States
Republic of Indonesia	is_neighbor_of	Independent State of Papua New Guinea
Slovak Republic	located_in	Central Europe
Republic of Mali	located_in	Western Africa
Democratic Republic of the Congo	located_in	Middle Africa
Kyrgyz Republic	is_neighbor_of	People's Republic of China
Arab Republic of Egypt	located_in	Northern Africa
Republic of Guatemala	is_neighbor_of	Belize
Federative Republic of Brazil	is_neighbor_of	Republic of Suriname
Republic of Mozambique	is_neighbor_of	Republic of Malawi
Hellenic Republic	is_neighbor_of	Republic of Albania
Democratic Republic of the Congo	is_neighbor_of	Central African Republic
Netherlands	located_in	Western Europe
Republic of Armenia	is_neighbor_of	Republic of Azerbaijan
Republic of Lithuania	located_in	Northern Europe
Russian Federation	located_in	Eastern Europe
Principality of Liechtenstein	located_in	Western Europe
Svalbard og Jan Mayen	located_in	Northern Europe
Kingdom of Swaziland	located_in	Southern Africa
Republic of Azerbaijan	located_in	Western Asia
Islamic Republic of Iran	located_in	Southern Asia
Kingdom of Bhutan	located_in	Southern Asia
Republic of Mali	is_neighbor_of	Islamic Republic of Mauritania
Republic of Liberia	is_neighbor_of	Republic of Sierra Leone
Territory of Norfolk Island	located_in	Australia and New Zealand
Russian Federation	is_neighbor_of	Republic of Azerbaijan
Republic of Yemen	located_in	Western Asia
Republic of Sierra Leone	is_neighbor_of	Republic of Guinea
Kingdom of Morocco	is_neighbor_of	People's Democratic Republic of Algeria
Australia and New Zealand	located_in	Oceania
Sahrawi Arab Democratic Republic	is_neighbor_of	Islamic Republic of Mauritania
Federal Democratic Republic of Nepal	located_in	Southern Asia
Kingdom of Morocco	is_neighbor_of	Sahrawi Arab Democratic Republic
Republic of Namibia	located_in	Southern Africa
Tunisian Republic	is_neighbor_of	People's Democratic Republic of Algeria
South America	located_in	Americas
Islamic Republic of Afghanistan	located_in	Southern Asia
Eastern Africa	located_in	Africa
Republic of Paraguay	located_in	South America
Republic of Armenia	is_neighbor_of	Islamic Republic of Iran
Italian Republic	is_neighbor_of	French Republic
Lebanese Republic	is_neighbor_of	Syrian Arab Republic
Republic of India	located_in	Southern Asia
Lao People's Democratic Republic	located_in	South-Eastern Asia
Republic of Serbia	located_in	Southern Europe
Republic of Austria	is_neighbor_of	Czech Republic
State of Kuwait	located_in	Western Asia
Saint Martin	located_in	Caribbean
Republic of the Sudan	located_in	Northern Africa
Republic of Mauritius	located_in	Eastern Africa
Tokelau	located_in	Polynesia
Republic of the Philippines	located_in	South-Eastern Asia
Republic of Ecuador	located_in	South America
Commonwealth of the Northern Mariana Islands	located_in	Micronesia
State of Israel	located_in	Western Asia
Republic of Suriname	is_neighbor_of	Co-operative Republic of Guyana
South-Eastern Asia	located_in	Asia
Hashemite Kingdom of Jordan	is_neighbor_of	Republic of Iraq
Principality of Monaco	is_neighbor_of	French Republic
Bailiwick of Jersey	located_in	Northern Europe
Bolivarian Republic of Venezuela	is_neighbor_of	Co-operative Republic of Guyana
Swiss Confederation	is_neighbor_of	Principality of Liechtenstein
Japan	located_in	Eastern Asia
Republic of Equatorial Guinea	located_in	Middle Africa
Republic of Fiji	located_in	Melanesia
Federated States of Micronesia	located_in	Micronesia
Republic of Mozambique	is_neighbor_of	Kingdom of Swaziland
Republic of Bulgaria	located_in	Eastern Europe
Republic of Croatia	is_neighbor_of	Hungary
Republic of Chad	is_neighbor_of	Republic of Cameroon
Russian Federation	is_neighbor_of	Republic of Finland
Federal Republic of Somalia	located_in	Eastern Africa
People's Democratic Republic of Algeria	is_neighbor_of	Sahrawi Arab Democratic Republic
Republic of Kazakhstan	is_neighbor_of	People's Republic of China
Czech Republic	is_neighbor_of	Federal Republic of Germany
Republic of Costa Rica	located_in	Central America
Southern Asia	located_in	Asia
Republic of Liberia	is_neighbor_of	Republic of Côte d'Ivoire
Republic of Iraq	is_neighbor_of	Republic of Turkey
Republic of Uganda	located_in	Eastern Africa
State of Libya	is_neighbor_of	Republic of the Sudan
Republic of Latvia	is_neighbor_of	Russian Federation
Jamaica	located_in	Caribbean
Czech Republic	located_in	Eastern Europe
State of Libya	located_in	Northern Africa
Southern Europe	located_in	Europe
Democratic Republic of the Congo	is_neighbor_of	Republic of Zambia
South Georgia and the South Sandwich Islands	located_in	South America
Vatican City State	located_in	Southern Europe
Northern America	located_in	Americas
Republic of Vanuatu	located_in	Melanesia
United Kingdom of Great Britain and Northern Ireland	located_in	Northern Europe
Falkland Islands	located_in	South America
Republic of South Africa	is_neighbor_of	Republic of Namibia
Russian Federation	is_neighbor_of	Republic of Belarus
Malaysia	is_neighbor_of	Republic of Indonesia
Most Serene Republic of San Marino	located_in	Southern Europe
Republic of Kenya	is_neighbor_of	Republic of South Sudan
Lao People's Democratic Republic	is_neighbor_of	Kingdom of Cambodia
Republic of Tajikistan	is_neighbor_of	Republic of Uzbekistan
Republic of Colombia	is_neighbor_of	Republic of Peru
Federal Republic of Somalia	is_neighbor_of	Republic of Djibouti
Republic of India	is_neighbor_of	Republic of the Union of Myanmar
Northern Africa	located_in	Africa
Tuvalu	located_in	Polynesia
People's Democratic Republic of Algeria	is_neighbor_of	Republic of Niger
Republic of Tajikistan	is_neighbor_of	Islamic Republic of Afghanistan
Kingdom of Bhutan	is_neighbor_of	People's Republic of China
French Polynesia	located_in	Polynesia
Republic of Serbia	is_neighbor_of	Romania
Socialist Republic of Vietnam	is_neighbor_of	Kingdom of Cambodia
United Republic of Tanzania	is_neighbor_of	Republic of Malawi
Nation of Brunei, Abode of Peace	located_in	South-Eastern Asia
Republic of Nicaragua	is_neighbor_of	Republic of Honduras
Department of Mayotte	located_in	Eastern Africa
Republic of Iraq	is_neighbor_of	Syrian Arab Republic
Republic of Mali	is_neighbor_of	Republic of Guinea
Georgia	is_neighbor_of	Russian Federation
Georgia	located_in	Western Asia
Saint Lucia	located_in	Caribbean
Gibraltar	located_in	Southern Europe
Democratic Republic of the Congo	is_neighbor_of	Republic of the Congo
Republic of the Gambia	located_in	Western Africa
Republic of Zimbabwe	is_neighbor_of	Republic of Zambia
Hellenic Republic	is_neighbor_of	Republic of Macedonia
Eastern Europe	located_in	Europe
Federative Republic of Brazil	is_neighbor_of	Oriental Republic of Uruguay
Democratic Socialist Republic of Sri Lanka	is_neighbor_of	Republic of India
Sultanate of Oman	located_in	Western Asia
Grand Duchy of Luxembourg	is_neighbor_of	Federal Republic of Germany
Republic of Austria	is_neighbor_of	Federal Republic of Germany
Islamic Republic of Iran	is_neighbor_of	Republic of Azerbaijan
Republic of Mozambique	is_neighbor_of	Republic of South Africa
Hashemite Kingdom of Jordan	is_neighbor_of	Kingdom of Saudi Arabia
Dominican Republic	located_in	Caribbean
Hong Kong Special Administrative Region of the People's Republic of China	is_neighbor_of	People's Republic of China
Republic of India	is_neighbor_of	Islamic Republic of Afghanistan
Central Europe	located_in	Europe
Netherlands	is_neighbor_of	Federal Republic of Germany
Republic of Belarus	located_in	Eastern Europe
Republic of Slovenia	is_neighbor_of	Republic of Croatia
Republic of Nicaragua	located_in	Central America
Republic of Malawi	located_in	Eastern Africa
Kingdom of Thailand	is_neighbor_of	Kingdom of Cambodia
Romania	located_in	Eastern Europe
Republic of Uzbekistan	located_in	Central Asia
Republic of China (Taiwan)	located_in	Eastern Asia
Mongolia	is_neighbor_of	People's Republic of China
Republic of Paraguay	is_neighbor_of	Argentine Republic
United States of America	located_in	Northern America
State of Qatar	located_in	Western Asia
Northern Europe	located_in	Europe
Republic of Botswana	is_neighbor_of	Republic of South Africa
